driver_id,driver_type,day,duty_id,duty_start,duty_end,tour_ids,work_min,hours,days_worked
D_PT095,PT,0,seed_s_T_0_705_2,705,975,T_0_705_2,270,4.5,1
D_PT096,PT,0,seed_s_T_0_705_3,705,975,T_0_705_3,270,4.5,1
D_PT097,PT,0,seed_s_T_0_705_4,705,975,T_0_705_4,270,4.5,1
D_PT098,PT,0,seed_s_T_0_750_1,750,1020,T_0_750_1,270,4.5,1
D_PT099,PT,0,seed_s_T_0_780_1,780,1050,T_0_780_1,270,4.5,1
D_PT100,PT,0,seed_s_T_0_780_2,780,1050,T_0_780_2,270,4.5,1
D_PT101,PT,0,seed_s_T_0_795_1,795,1065,T_0_795_1,270,4.5,1
D_PT102,PT,0,seed_s_T_0_795_4,795,1065,T_0_795_4,270,4.5,1
D_PT103,PT,0,seed_s_T_0_795_5,795,1065,T_0_795_5,270,4.5,1
D_PT104,PT,0,seed_s_T_0_795_6,795,1065,T_0_795_6,270,4.5,1
D_PT105,PT,0,seed_s_T_0_810_1,810,1080,T_0_810_1,270,4.5,1
D_PT106,PT,0,seed_s_T_0_810_3,810,1080,T_0_810_3,270,4.5,1
D_PT107,PT,0,seed_s_T_0_810_6,810,1080,T_0_810_6,270,4.5,1
D_PT108,PT,0,seed_s_T_0_825_1,825,1095,T_0_825_1,270,4.5,1
D_PT109,PT,0,seed_s_T_0_840_3,840,1110,T_0_840_3,270,4.5,1
D_PT110,PT,0,seed_s_T_0_840_4,840,1110,T_0_840_4,270,4.5,1
D_PT111,PT,0,seed_s_T_0_855_1,855,1125,T_0_855_1,270,4.5,1
D_PT112,PT,0,seed_s_T_0_855_5,855,1125,T_0_855_5,270,4.5,1
D_PT113,PT,0,seed_s_T_0_855_8,855,1125,T_0_855_8,270,4.5,1
D_PT114,PT,0,seed_s_T_0_870_2,870,1140,T_0_870_2,270,4.5,1
D_PT115,PT,0,seed_s_T_0_870_5,870,1140,T_0_870_5,270,4.5,1
D_PT116,PT,0,seed_s_T_0_870_9,870,1140,T_0_870_9,270,4.5,1
D_PT117,PT,0,seed_s_T_0_870_11,870,1140,T_0_870_11,270,4.5,1
D_PT118,PT,0,seed_s_T_0_885_4,885,1155,T_0_885_4,270,4.5,1
D_PT119,PT,0,seed_s_T_0_900_1,900,1170,T_0_900_1,270,4.5,1
D_PT120,PT,0,seed_s_T_0_900_2,900,1170,T_0_900_2,270,4.5,1
D_PT121,PT,0,seed_s_T_0_900_4,900,1170,T_0_900_4,270,4.5,1
D_PT122,PT,0,seed_s_T_0_900_5,900,1170,T_0_900_5,270,4.5,1
D_PT123,PT,0,seed_s_T_0_915_2,915,1185,T_0_915_2,270,4.5,1
D_PT124,PT,0,seed_s_T_0_915_3,915,1185,T_0_915_3,270,4.5,1
D_PT125,PT,0,seed_s_T_0_960_1,960,1230,T_0_960_1,270,4.5,1
D_PT126,PT,0,seed_s_T_0_975_1,975,1245,T_0_975_1,270,4.5,1
D_PT127,PT,0,seed_s_T_0_990_1,990,1260,T_0_990_1,270,4.5,1
D_PT128,PT,0,seed_s_T_0_1005_1,1005,1275,T_0_1005_1,270,4.5,1
D_PT129,PT,0,seed_s_T_0_1170_3,1170,1439,T_0_1170_3,269,4.5,1
D_PT130,PT,0,seed_s_T_0_1170_4,1170,1439,T_0_1170_4,269,4.5,1
D_PT131,PT,1,seed_s_T_1_210_1,210,480,T_1_210_1,270,4.5,1
D_PT132,PT,1,seed_s_T_1_225_1,225,495,T_1_225_1,270,4.5,1
D_PT133,PT,1,seed_s_T_1_225_2,225,495,T_1_225_2,270,4.5,1
D_PT134,PT,1,seed_s_T_1_300_1,300,570,T_1_300_1,270,4.5,1
D_PT135,PT,1,seed_s_T_1_300_2,300,570,T_1_300_2,270,4.5,1
D_PT136,PT,1,seed_s_T_1_315_1,315,585,T_1_315_1,270,4.5,1
D_PT137,PT,1,seed_s_T_1_315_3,315,585,T_1_315_3,270,4.5,1
D_PT138,PT,1,seed_s_T_1_315_5,315,585,T_1_315_5,270,4.5,1
D_PT139,PT,1,seed_s_T_1_330_2,330,600,T_1_330_2,270,4.5,1
D_PT140,PT,1,seed_s_T_1_330_3,330,600,T_1_330_3,270,4.5,1
D_PT141,PT,1,seed_s_T_1_330_4,330,600,T_1_330_4,270,4.5,1
D_PT142,PT,1,seed_s_T_1_345_1,345,615,T_1_345_1,270,4.5,1
D_PT143,PT,1,seed_s_T_1_345_2,345,615,T_1_345_2,270,4.5,1
D_PT144,PT,1,seed_s_T_1_345_3,345,615,T_1_345_3,270,4.5,1
D_PT145,PT,1,seed_s_T_1_345_5,345,615,T_1_345_5,270,4.5,1
D_PT146,PT,1,seed_s_T_1_360_1,360,630,T_1_360_1,270,4.5,1
D_PT147,PT,1,seed_s_T_1_360_4,360,630,T_1_360_4,270,4.5,1
D_PT148,PT,1,seed_s_T_1_360_7,360,630,T_1_360_7,270,4.5,1
D_PT149,PT,1,seed_s_T_1_375_3,375,645,T_1_375_3,270,4.5,1
D_PT150,PT,1,seed_s_T_1_375_6,375,645,T_1_375_6,270,4.5,1
D_PT151,PT,1,seed_s_T_1_375_8,375,645,T_1_375_8,270,4.5,1
D_PT152,PT,1,seed_s_T_1_375_9,375,645,T_1_375_9,270,4.5,1
D_PT153,PT,1,seed_s_T_1_405_1,405,675,T_1_405_1,270,4.5,1
D_PT154,PT,1,seed_s_T_1_405_2,405,675,T_1_405_2,270,4.5,1
D_PT155,PT,1,seed_s_T_1_405_3,405,675,T_1_405_3,270,4.5,1
D_PT156,PT,1,seed_s_T_1_405_4,405,675,T_1_405_4,270,4.5,1
D_PT157,PT,1,seed_s_T_1_405_5,405,675,T_1_405_5,270,4.5,1
D_PT158,PT,1,seed_s_T_1_435_1,435,705,T_1_435_1,270,4.5,1
D_PT159,PT,1,seed_s_T_1_435_2,435,705,T_1_435_2,270,4.5,1
D_PT160,PT,1,seed_s_T_1_435_3,435,705,T_1_435_3,270,4.5,1
D_PT161,PT,1,seed_s_T_1_450_1,450,720,T_1_450_1,270,4.5,1
D_PT162,PT,1,seed_s_T_1_450_2,450,720,T_1_450_2,270,4.5,1
D_PT163,PT,1,seed_s_T_1_465_1,465,735,T_1_465_1,270,4.5,1
D_PT164,PT,1,seed_s_T_1_465_8,465,735,T_1_465_8,270,4.5,1
D_PT165,PT,1,seed_s_T_1_480_2,480,750,T_1_480_2,270,4.5,1
D_PT166,PT,1,seed_s_T_1_480_3,480,750,T_1_480_3,270,4.5,1
D_PT167,PT,1,seed_s_T_1_480_8,480,750,T_1_480_8,270,4.5,1
D_PT168,PT,1,seed_s_T_1_495_1,495,765,T_1_495_1,270,4.5,1
D_PT169,PT,1,seed_s_T_1_495_2,495,765,T_1_495_2,270,4.5,1
D_PT170,PT,1,seed_s_T_1_495_4,495,765,T_1_495_4,270,4.5,1
D_PT171,PT,1,seed_s_T_1_495_7,495,765,T_1_495_7,270,4.5,1
D_PT172,PT,1,seed_s_T_1_495_9,495,765,T_1_495_9,270,4.5,1
D_PT173,PT,1,seed_s_T_1_525_3,525,795,T_1_525_3,270,4.5,1
D_PT174,PT,1,seed_s_T_1_540_2,540,810,T_1_540_2,270,4.5,1
D_PT175,PT,1,seed_s_T_1_540_4,540,810,T_1_540_4,270,4.5,1
D_PT176,PT,1,seed_s_T_1_555_3,555,825,T_1_555_3,270,4.5,1
D_PT177,PT,1,seed_s_T_1_555_4,555,825,T_1_555_4,270,4.5,1
D_PT178,PT,1,seed_s_T_1_555_7,555,825,T_1_555_7,270,4.5,1
D_PT179,PT,1,seed_s_T_1_585_1,585,855,T_1_585_1,270,4.5,1
D_PT180,PT,1,seed_s_T_1_600_1,600,870,T_1_600_1,270,4.5,1
D_PT181,PT,1,seed_s_T_1_600_3,600,870,T_1_600_3,270,4.5,1
D_PT182,PT,1,seed_s_T_1_615_1,615,885,T_1_615_1,270,4.5,1
D_PT183,PT,1,seed_s_T_1_615_4,615,885,T_1_615_4,270,4.5,1
D_PT184,PT,1,seed_s_T_1_615_5,615,885,T_1_615_5,270,4.5,1
D_PT185,PT,1,seed_s_T_1_615_6,615,885,T_1_615_6,270,4.5,1
D_PT186,PT,1,seed_s_T_1_615_7,615,885,T_1_615_7,270,4.5,1
D_PT187,PT,1,seed_s_T_1_630_4,630,900,T_1_630_4,270,4.5,1
D_PT188,PT,1,seed_s_T_1_630_6,630,900,T_1_630_6,270,4.5,1
D_PT189,PT,1,seed_s_T_1_630_7,630,900,T_1_630_7,270,4.5,1
D_PT190,PT,1,seed_s_T_1_645_2,645,915,T_1_645_2,270,4.5,1
D_PT191,PT,1,seed_s_T_1_645_7,645,915,T_1_645_7,270,4.5,1
D_PT192,PT,1,seed_s_T_1_660_5,660,930,T_1_660_5,270,4.5,1
D_PT193,PT,1,seed_s_T_1_675_1,675,945,T_1_675_1,270,4.5,1
D_PT194,PT,1,seed_s_T_1_675_5,675,945,T_1_675_5,270,4.5,1
D_PT195,PT,1,seed_s_T_1_690_1,690,960,T_1_690_1,270,4.5,1
D_PT196,PT,1,seed_s_T_1_690_2,690,960,T_1_690_2,270,4.5,1
D_PT197,PT,1,seed_s_T_1_690_3,690,960,T_1_690_3,270,4.5,1
D_PT198,PT,1,seed_s_T_1_690_7,690,960,T_1_690_7,270,4.5,1
D_PT199,PT,1,seed_s_T_1_720_3,720,990,T_1_720_3,270,4.5,1
D_PT200,PT,1,seed_s_T_1_720_6,720,990,T_1_720_6,270,4.5,1
D_PT201,PT,1,seed_s_T_1_720_11,720,990,T_1_720_11,270,4.5,1
D_PT202,PT,1,seed_s_T_1_735_4,735,1005,T_1_735_4,270,4.5,1
D_PT203,PT,1,seed_s_T_1_750_1,750,1020,T_1_750_1,270,4.5,1
D_PT204,PT,1,seed_s_T_1_765_3,765,1035,T_1_765_3,270,4.5,1
D_PT205,PT,1,seed_s_T_1_765_4,765,1035,T_1_765_4,270,4.5,1
D_PT206,PT,1,seed_s_T_1_780_6,780,1050,T_1_780_6,270,4.5,1
D_PT207,PT,1,seed_s_T_1_810_2,810,1080,T_1_810_2,270,4.5,1
D_PT208,PT,1,seed_s_T_1_810_4,810,1080,T_1_810_4,270,4.5,1
D_PT209,PT,1,seed_s_T_1_810_5,810,1080,T_1_810_5,270,4.5,1
D_PT210,PT,1,seed_s_T_1_825_3,825,1095,T_1_825_3,270,4.5,1
D_PT211,PT,1,seed_s_T_1_825_6,825,1095,T_1_825_6,270,4.5,1
D_PT212,PT,1,seed_s_T_1_840_5,840,1110,T_1_840_5,270,4.5,1
D_PT213,PT,1,seed_s_T_1_840_7,840,1110,T_1_840_7,270,4.5,1
D_PT214,PT,1,seed_s_T_1_840_8,840,1110,T_1_840_8,270,4.5,1
D_PT215,PT,1,seed_s_T_1_840_9,840,1110,T_1_840_9,270,4.5,1
D_PT216,PT,1,seed_s_T_1_855_2,855,1125,T_1_855_2,270,4.5,1
D_PT217,PT,1,seed_s_T_1_855_11,855,1125,T_1_855_11,270,4.5,1
D_PT218,PT,1,seed_s_T_1_870_2,870,1140,T_1_870_2,270,4.5,1
D_PT219,PT,1,seed_s_T_1_870_5,870,1140,T_1_870_5,270,4.5,1
D_PT220,PT,1,seed_s_T_1_870_9,870,1140,T_1_870_9,270,4.5,1
D_PT221,PT,1,seed_s_T_1_885_1,885,1155,T_1_885_1,270,4.5,1
D_PT222,PT,1,seed_s_T_1_885_3,885,1155,T_1_885_3,270,4.5,1
D_PT223,PT,1,seed_s_T_1_900_2,900,1170,T_1_900_2,270,4.5,1
D_PT224,PT,1,seed_s_T_1_900_3,900,1170,T_1_900_3,270,4.5,1
D_PT225,PT,1,seed_s_T_1_900_7,900,1170,T_1_900_7,270,4.5,1
D_PT226,PT,1,seed_s_T_1_900_9,900,1170,T_1_900_9,270,4.5,1
D_PT227,PT,1,seed_s_T_1_915_3,915,1185,T_1_915_3,270,4.5,1
D_PT228,PT,1,seed_s_T_1_930_2,930,1200,T_1_930_2,270,4.5,1
D_PT229,PT,1,seed_s_T_1_930_3,930,1200,T_1_930_3,270,4.5,1
D_PT230,PT,1,seed_s_T_1_930_5,930,1200,T_1_930_5,270,4.5,1
D_PT231,PT,1,seed_s_T_1_930_6,930,1200,T_1_930_6,270,4.5,1
D_PT232,PT,1,seed_s_T_1_930_7,930,1200,T_1_930_7,270,4.5,1
D_PT233,PT,1,seed_s_T_1_930_9,930,1200,T_1_930_9,270,4.5,1
D_PT234,PT,1,seed_s_T_1_945_3,945,1215,T_1_945_3,270,4.5,1
D_PT235,PT,1,seed_s_T_1_945_4,945,1215,T_1_945_4,270,4.5,1
D_PT236,PT,1,seed_s_T_1_960_1,960,1230,T_1_960_1,270,4.5,1
D_PT237,PT,1,seed_s_T_1_960_3,960,1230,T_1_960_3,270,4.5,1
D_PT238,PT,1,seed_s_T_1_975_1,975,1245,T_1_975_1,270,4.5,1
D_PT239,PT,1,seed_s_T_1_990_1,990,1260,T_1_990_1,270,4.5,1
D_PT240,PT,1,seed_s_T_1_1035_1,1035,1305,T_1_1035_1,270,4.5,1
D_PT241,PT,1,seed_s_T_1_1050_2,1050,1320,T_1_1050_2,270,4.5,1
D_PT242,PT,1,seed_s_T_1_1050_4,1050,1320,T_1_1050_4,270,4.5,1
D_PT243,PT,1,seed_s_T_1_1050_6,1050,1320,T_1_1050_6,270,4.5,1
D_PT244,PT,1,seed_s_T_1_1050_7,1050,1320,T_1_1050_7,270,4.5,1
D_PT245,PT,1,seed_s_T_1_1050_8,1050,1320,T_1_1050_8,270,4.5,1
D_PT246,PT,1,seed_s_T_1_1050_9,1050,1320,T_1_1050_9,270,4.5,1
D_PT247,PT,1,seed_s_T_1_1065_1,1065,1335,T_1_1065_1,270,4.5,1
D_PT248,PT,1,seed_s_T_1_1065_2,1065,1335,T_1_1065_2,270,4.5,1
D_PT249,PT,1,seed_s_T_1_1065_3,1065,1335,T_1_1065_3,270,4.5,1
D_PT250,PT,1,seed_s_T_1_1065_4,1065,1335,T_1_1065_4,270,4.5,1
D_PT251,PT,1,seed_s_T_1_1065_5,1065,1335,T_1_1065_5,270,4.5,1
D_PT252,PT,1,seed_s_T_1_1065_6,1065,1335,T_1_1065_6,270,4.5,1
D_PT253,PT,1,seed_s_T_1_1065_7,1065,1335,T_1_1065_7,270,4.5,1
D_PT254,PT,1,seed_s_T_1_1065_8,1065,1335,T_1_1065_8,270,4.5,1
D_PT255,PT,1,seed_s_T_1_1080_3,1080,1350,T_1_1080_3,270,4.5,1
D_PT256,PT,1,seed_s_T_1_1080_6,1080,1350,T_1_1080_6,270,4.5,1
D_PT257,PT,1,seed_s_T_1_1080_7,1080,1350,T_1_1080_7,270,4.5,1
D_PT258,PT,1,seed_s_T_1_1080_8,1080,1350,T_1_1080_8,270,4.5,1
D_PT259,PT,1,seed_s_T_1_1080_9,1080,1350,T_1_1080_9,270,4.5,1
D_PT260,PT,1,seed_s_T_1_1110_2,1110,1380,T_1_1110_2,270,4.5,1
D_PT261,PT,1,seed_s_T_1_1110_4,1110,1380,T_1_1110_4,270,4.5,1
D_PT262,PT,1,seed_s_T_1_1110_6,1110,1380,T_1_1110_6,270,4.5,1
D_PT263,PT,1,seed_s_T_1_1140_3,1140,1410,T_1_1140_3,270,4.5,1
D_PT264,PT,1,seed_s_T_1_1140_4,1140,1410,T_1_1140_4,270,4.5,1
D_PT265,PT,1,seed_s_T_1_1155_1,1155,1425,T_1_1155_1,270,4.5,1
D_PT266,PT,1,seed_s_T_1_1155_2,1155,1425,T_1_1155_2,270,4.5,1
D_PT267,PT,1,seed_s_T_1_1155_3,1155,1425,T_1_1155_3,270,4.5,1
D_PT268,PT,1,seed_s_T_1_1155_4,1155,1425,T_1_1155_4,270,4.5,1
D_PT269,PT,1,seed_s_T_1_1155_5,1155,1425,T_1_1155_5,270,4.5,1
D_PT270,PT,1,seed_s_T_1_1155_6,1155,1425,T_1_1155_6,270,4.5,1
D_PT271,PT,1,seed_s_T_1_1170_1,1170,1439,T_1_1170_1,269,4.5,1
D_PT272,PT,1,seed_s_T_1_1170_3,1170,1439,T_1_1170_3,269,4.5,1
D_PT273,PT,1,seed_s_T_1_1170_6,1170,1439,T_1_1170_6,269,4.5,1
D_PT274,PT,1,seed_s_T_1_1170_7,1170,1439,T_1_1170_7,269,4.5,1
D_PT275,PT,2,seed_s_T_2_225_4,225,495,T_2_225_4,270,4.5,1
D_PT276,PT,2,seed_s_T_2_240_3,240,510,T_2_240_3,270,4.5,1
D_PT277,PT,2,seed_s_T_2_240_7,240,510,T_2_240_7,270,4.5,1
D_PT278,PT,2,seed_s_T_2_240_9,240,510,T_2_240_9,270,4.5,1
D_PT279,PT,2,seed_s_T_2_240_11,240,510,T_2_240_11,270,4.5,1
D_PT280,PT,2,seed_s_T_2_255_2,255,525,T_2_255_2,270,4.5,1
D_PT281,PT,2,seed_s_T_2_255_3,255,525,T_2_255_3,270,4.5,1
D_PT282,PT,2,seed_s_T_2_270_1,270,540,T_2_270_1,270,4.5,1
D_PT283,PT,2,seed_s_T_2_285_1,285,555,T_2_285_1,270,4.5,1
D_PT284,PT,2,seed_s_T_2_285_3,285,555,T_2_285_3,270,4.5,1
D_PT285,PT,2,seed_s_T_2_300_2,300,570,T_2_300_2,270,4.5,1
D_PT286,PT,2,seed_s_T_2_300_6,300,570,T_2_300_6,270,4.5,1
D_PT287,PT,2,seed_s_T_2_315_1,315,585,T_2_315_1,270,4.5,1
D_PT288,PT,2,seed_s_T_2_315_5,315,585,T_2_315_5,270,4.5,1
D_PT289,PT,2,seed_s_T_2_330_1,330,600,T_2_330_1,270,4.5,1
D_PT290,PT,2,seed_s_T_2_330_3,330,600,T_2_330_3,270,4.5,1
D_PT291,PT,2,seed_s_T_2_330_7,330,600,T_2_330_7,270,4.5,1
D_PT292,PT,2,seed_s_T_2_330_8,330,600,T_2_330_8,270,4.5,1
D_PT293,PT,2,seed_s_T_2_330_9,330,600,T_2_330_9,270,4.5,1
D_PT294,PT,2,seed_s_T_2_345_1,345,615,T_2_345_1,270,4.5,1
D_PT295,PT,2,seed_s_T_2_345_2,345,615,T_2_345_2,270,4.5,1
D_PT296,PT,2,seed_s_T_2_345_4,345,615,T_2_345_4,270,4.5,1
D_PT297,PT,2,seed_s_T_2_345_5,345,615,T_2_345_5,270,4.5,1
D_PT298,PT,2,seed_s_T_2_345_6,345,615,T_2_345_6,270,4.5,1
D_PT299,PT,2,seed_s_T_2_360_1,360,630,T_2_360_1,270,4.5,1
D_PT300,PT,2,seed_s_T_2_360_2,360,630,T_2_360_2,270,4.5,1
D_PT301,PT,2,seed_s_T_2_360_7,360,630,T_2_360_7,270,4.5,1
D_PT302,PT,2,seed_s_T_2_360_9,360,630,T_2_360_9,270,4.5,1
D_PT303,PT,2,seed_s_T_2_360_10,360,630,T_2_360_10,270,4.5,1
D_PT304,PT,2,seed_s_T_2_375_2,375,645,T_2_375_2,270,4.5,1
D_PT305,PT,2,seed_s_T_2_375_3,375,645,T_2_375_3,270,4.5,1
D_PT306,PT,2,seed_s_T_2_375_8,375,645,T_2_375_8,270,4.5,1
D_PT307,PT,2,seed_s_T_2_375_10,375,645,T_2_375_10,270,4.5,1
D_PT308,PT,2,seed_s_T_2_375_12,375,645,T_2_375_12,270,4.5,1
D_PT309,PT,2,seed_s_T_2_375_13,375,645,T_2_375_13,270,4.5,1
D_PT310,PT,2,seed_s_T_2_390_1,390,660,T_2_390_1,270,4.5,1
D_PT311,PT,2,seed_s_T_2_390_2,390,660,T_2_390_2,270,4.5,1
D_PT312,PT,2,seed_s_T_2_390_4,390,660,T_2_390_4,270,4.5,1
D_PT313,PT,2,seed_s_T_2_390_5,390,660,T_2_390_5,270,4.5,1
D_PT314,PT,2,seed_s_T_2_390_7,390,660,T_2_390_7,270,4.5,1
D_PT315,PT,2,seed_s_T_2_390_10,390,660,T_2_390_10,270,4.5,1
D_PT316,PT,2,seed_s_T_2_390_12,390,660,T_2_390_12,270,4.5,1
D_PT317,PT,2,seed_s_T_2_405_1,405,675,T_2_405_1,270,4.5,1
D_PT318,PT,2,seed_s_T_2_405_3,405,675,T_2_405_3,270,4.5,1
D_PT319,PT,2,seed_s_T_2_405_4,405,675,T_2_405_4,270,4.5,1
D_PT320,PT,2,seed_s_T_2_405_7,405,675,T_2_405_7,270,4.5,1
D_PT321,PT,2,seed_s_T_2_405_8,405,675,T_2_405_8,270,4.5,1
D_PT322,PT,2,seed_s_T_2_405_11,405,675,T_2_405_11,270,4.5,1
D_PT323,PT,2,seed_s_T_2_420_1,420,690,T_2_420_1,270,4.5,1
D_PT324,PT,2,seed_s_T_2_420_2,420,690,T_2_420_2,270,4.5,1
D_PT325,PT,2,seed_s_T_2_420_3,420,690,T_2_420_3,270,4.5,1
D_PT326,PT,2,seed_s_T_2_420_6,420,690,T_2_420_6,270,4.5,1
D_PT327,PT,2,seed_s_T_2_420_8,420,690,T_2_420_8,270,4.5,1
D_PT328,PT,2,seed_s_T_2_420_10,420,690,T_2_420_10,270,4.5,1
D_PT329,PT,2,seed_s_T_2_420_11,420,690,T_2_420_11,270,4.5,1
D_PT330,PT,2,seed_s_T_2_420_12,420,690,T_2_420_12,270,4.5,1
D_PT331,PT,2,seed_s_T_2_435_2,435,705,T_2_435_2,270,4.5,1
D_PT332,PT,2,seed_s_T_2_435_3,435,705,T_2_435_3,270,4.5,1
D_PT333,PT,2,seed_s_T_2_435_4,435,705,T_2_435_4,270,4.5,1
D_PT334,PT,2,seed_s_T_2_435_5,435,705,T_2_435_5,270,4.5,1
D_PT335,PT,2,seed_s_T_2_435_6,435,705,T_2_435_6,270,4.5,1
D_PT336,PT,2,seed_s_T_2_435_7,435,705,T_2_435_7,270,4.5,1
D_PT337,PT,2,seed_s_T_2_435_8,435,705,T_2_435_8,270,4.5,1
D_PT338,PT,2,seed_s_T_2_450_1,450,720,T_2_450_1,270,4.5,1
D_PT339,PT,2,seed_s_T_2_450_2,450,720,T_2_450_2,270,4.5,1
D_PT340,PT,2,seed_s_T_2_450_3,450,720,T_2_450_3,270,4.5,1
D_PT341,PT,2,seed_s_T_2_450_4,450,720,T_2_450_4,270,4.5,1
D_PT342,PT,2,seed_s_T_2_450_5,450,720,T_2_450_5,270,4.5,1
D_PT343,PT,2,seed_s_T_2_450_6,450,720,T_2_450_6,270,4.5,1
D_PT344,PT,2,seed_s_T_2_450_7,450,720,T_2_450_7,270,4.5,1
D_PT345,PT,2,seed_s_T_2_450_8,450,720,T_2_450_8,270,4.5,1
D_PT346,PT,2,seed_s_T_2_450_9,450,720,T_2_450_9,270,4.5,1
D_PT347,PT,2,seed_s_T_2_450_10,450,720,T_2_450_10,270,4.5,1
D_PT348,PT,2,seed_s_T_2_450_11,450,720,T_2_450_11,270,4.5,1
D_PT349,PT,2,seed_s_T_2_465_2,465,735,T_2_465_2,270,4.5,1
D_PT350,PT,2,seed_s_T_2_465_3,465,735,T_2_465_3,270,4.5,1
D_PT351,PT,2,seed_s_T_2_465_4,465,735,T_2_465_4,270,4.5,1
D_PT352,PT,2,seed_s_T_2_465_6,465,735,T_2_465_6,270,4.5,1
D_PT353,PT,2,seed_s_T_2_465_7,465,735,T_2_465_7,270,4.5,1
D_PT354,PT,2,seed_s_T_2_480_2,480,750,T_2_480_2,270,4.5,1
D_PT355,PT,2,seed_s_T_2_480_3,480,750,T_2_480_3,270,4.5,1
D_PT356,PT,2,seed_s_T_2_480_4,480,750,T_2_480_4,270,4.5,1
D_PT357,PT,2,seed_s_T_2_495_1,495,765,T_2_495_1,270,4.5,1
D_PT358,PT,2,seed_s_T_2_495_3,495,765,T_2_495_3,270,4.5,1
D_PT359,PT,2,seed_s_T_2_495_4,495,765,T_2_495_4,270,4.5,1
D_PT360,PT,2,seed_s_T_2_495_5,495,765,T_2_495_5,270,4.5,1
D_PT361,PT,2,seed_s_T_2_495_6,495,765,T_2_495_6,270,4.5,1
D_PT362,PT,2,seed_s_T_2_510_2,510,780,T_2_510_2,270,4.5,1
D_PT363,PT,2,seed_s_T_2_525_3,525,795,T_2_525_3,270,4.5,1
D_PT364,PT,2,seed_s_T_2_540_1,540,810,T_2_540_1,270,4.5,1
D_PT365,PT,2,seed_s_T_2_540_2,540,810,T_2_540_2,270,4.5,1
D_PT366,PT,2,seed_s_T_2_540_3,540,810,T_2_540_3,270,4.5,1
D_PT367,PT,2,seed_s_T_2_555_1,555,825,T_2_555_1,270,4.5,1
D_PT368,PT,2,seed_s_T_2_555_4,555,825,T_2_555_4,270,4.5,1
D_PT369,PT,2,seed_s_T_2_555_5,555,825,T_2_555_5,270,4.5,1
D_PT370,PT,2,seed_s_T_2_555_6,555,825,T_2_555_6,270,4.5,1
D_PT371,PT,2,seed_s_T_2_555_7,555,825,T_2_555_7,270,4.5,1
D_PT372,PT,2,seed_s_T_2_570_3,570,840,T_2_570_3,270,4.5,1
D_PT373,PT,2,seed_s_T_2_570_4,570,840,T_2_570_4,270,4.5,1
D_PT374,PT,2,seed_s_T_2_570_5,570,840,T_2_570_5,270,4.5,1
D_PT375,PT,2,seed_s_T_2_585_3,585,855,T_2_585_3,270,4.5,1
D_PT376,PT,2,seed_s_T_2_585_5,585,855,T_2_585_5,270,4.5,1
D_PT377,PT,2,seed_s_T_2_585_6,585,855,T_2_585_6,270,4.5,1
D_PT378,PT,2,seed_s_T_2_585_10,585,855,T_2_585_10,270,4.5,1
D_PT379,PT,2,seed_s_T_2_600_1,600,870,T_2_600_1,270,4.5,1
D_PT380,PT,2,seed_s_T_2_600_3,600,870,T_2_600_3,270,4.5,1
D_PT381,PT,2,seed_s_T_2_600_5,600,870,T_2_600_5,270,4.5,1
D_PT382,PT,2,seed_s_T_2_600_6,600,870,T_2_600_6,270,4.5,1
D_PT383,PT,2,seed_s_T_2_600_8,600,870,T_2_600_8,270,4.5,1
D_PT384,PT,2,seed_s_T_2_615_1,615,885,T_2_615_1,270,4.5,1
D_PT385,PT,2,seed_s_T_2_615_2,615,885,T_2_615_2,270,4.5,1
D_PT386,PT,2,seed_s_T_2_615_3,615,885,T_2_615_3,270,4.5,1
D_PT387,PT,2,seed_s_T_2_615_4,615,885,T_2_615_4,270,4.5,1
D_PT388,PT,2,seed_s_T_2_615_5,615,885,T_2_615_5,270,4.5,1
D_PT389,PT,2,seed_s_T_2_615_6,615,885,T_2_615_6,270,4.5,1
D_PT390,PT,2,seed_s_T_2_615_9,615,885,T_2_615_9,270,4.5,1
D_PT391,PT,2,seed_s_T_2_615_10,615,885,T_2_615_10,270,4.5,1
D_PT392,PT,2,seed_s_T_2_630_1,630,900,T_2_630_1,270,4.5,1
D_PT393,PT,2,seed_s_T_2_630_2,630,900,T_2_630_2,270,4.5,1
D_PT394,PT,2,seed_s_T_2_630_5,630,900,T_2_630_5,270,4.5,1
D_PT395,PT,2,seed_s_T_2_630_7,630,900,T_2_630_7,270,4.5,1
D_PT396,PT,2,seed_s_T_2_630_8,630,900,T_2_630_8,270,4.5,1
D_PT397,PT,2,seed_s_T_2_630_13,630,900,T_2_630_13,270,4.5,1
D_PT398,PT,2,seed_s_T_2_630_15,630,900,T_2_630_15,270,4.5,1
D_PT399,PT,2,seed_s_T_2_645_1,645,915,T_2_645_1,270,4.5,1
D_PT400,PT,2,seed_s_T_2_645_4,645,915,T_2_645_4,270,4.5,1
D_PT401,PT,2,seed_s_T_2_645_10,645,915,T_2_645_10,270,4.5,1
D_PT402,PT,2,seed_s_T_2_645_11,645,915,T_2_645_11,270,4.5,1
D_PT403,PT,2,seed_s_T_2_660_2,660,930,T_2_660_2,270,4.5,1
D_PT404,PT,2,seed_s_T_2_660_5,660,930,T_2_660_5,270,4.5,1
D_PT405,PT,2,seed_s_T_2_660_9,660,930,T_2_660_9,270,4.5,1
D_PT406,PT,2,seed_s_T_2_675_3,675,945,T_2_675_3,270,4.5,1
